SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,USA_WIND,WMO_PRES,WIND_KTS,WIND_KMH,PRESSURE_HPA,YEAR,IMD_CATEGORY
2004332N02072,2004,NOT_NAMED,2004-12-03 00:00:00,8.3,53.9, ,40, ,40.0,74.1,990.0,2004,Severe Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-03 03:00:00,8.31498,53.65, ,40, ,40.0,74.1,990.0,2004,Severe Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-03 06:00:00,8.3,53.4, ,40, ,40.0,74.1,990.0,2004,Severe Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-03 09:00:00,8.27243,53.1725, ,37, ,37.0,68.5,990.0,2004,Severe Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-03 12:00:00,8.2,52.9, ,35, ,35.0,64.8,990.0,2004,Severe Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-03 15:00:00,8.07252,52.5225, ,32, ,32.0,59.3,990.0,2004,Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-03 18:00:00,7.9,52.1, ,30, ,30.0,55.6,990.0,2004,Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-03 21:00:00,7.72242,51.7151, ,30, ,30.0,55.6,990.0,2004,Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-04 00:00:00,7.5,51.3, ,30, ,30.0,55.6,990.0,2004,Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-04 03:00:00,7.22996,50.8225, ,30, ,30.0,55.6,990.0,2004,Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-04 06:00:00,6.9,50.3, ,30, ,30.0,55.6,990.0,2004,Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-04 09:00:00,6.56739,49.7727, ,27, ,27.0,50.0,990.0,2004,Cyclonic Storm
2004332N02072,2004,NOT_NAMED,2004-12-04 12:00:00,6.1,49.2, ,25, ,25.0,46.3,990.0,2004,Deep Depression
2004332N02072,2004,NOT_NAMED,2004-12-04 15:00:00,5.37991,48.5799, ,25, ,25.0,46.3,990.0,2004,Deep Depression
2004332N02072,2004,NOT_NAMED,2004-12-04 18:00:00,4.6,47.9, ,25, ,25.0,46.3,990.0,2004,Deep Depression
2004332N02072,2004,NOT_NAMED,2004-12-04 21:00:00,4.00017,47.045, ,25, ,25.0,46.3,990.0,2004,Deep Depression
2004332N02072,2004,NOT_NAMED,2004-12-05 00:00:00,3.4,46.4, ,25, ,25.0,46.3,990.0,2004,Deep Depression
2004332N02072,2004,NOT_NAMED,2004-12-05 03:00:00,2.68744,46.2852, ,22, ,22.0,40.7,990.0,2004,Deep Depression
2004332N02072,2004,NOT_NAMED,2004-12-05 06:00:00,1.9,46.5, ,20, ,20.0,37.0,990.0,2004,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-07 00:00:00,3.5,85.1, ,15, ,15.0,27.8,990.0,2005,Depression
2005007N04085,2005,NOT_NAMED,2005-01-07 03:00:00,3.51686,84.9668, ,15, ,15.0,27.8,990.0,2005,Depression
2005007N04085,2005,NOT_NAMED,2005-01-07 06:00:00,3.53697,84.837, ,15, ,15.0,27.8,990.0,2005,Depression
2005007N04085,2005,NOT_NAMED,2005-01-07 09:00:00,3.5636,84.7136, ,15, ,15.0,27.8,990.0,2005,Depression
2005007N04085,2005,NOT_NAMED,2005-01-07 12:00:00,3.6,84.6, ,15, ,15.0,27.8,990.0,2005,Depression
2005007N04085,2005,NOT_NAMED,2005-01-07 15:00:00,3.64755,84.4976, ,17, ,17.0,31.5,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-07 18:00:00,3.7,84.4, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-07 21:00:00,3.75,84.3075, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-08 00:00:00,3.8,84.2, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-08 03:00:00,3.835,84.05, ,22, ,22.0,40.7,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-08 06:00:00,3.9,83.9, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-08 09:00:00,4.02,83.7925, ,27, ,27.0,50.0,990.0,2005,Cyclonic Storm
2005007N04085,2005,NOT_NAMED,2005-01-08 12:00:00,4.2,83.7, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005007N04085,2005,NOT_NAMED,2005-01-08 15:00:00,4.435,83.5925, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005007N04085,2005,NOT_NAMED,2005-01-08 18:00:00,4.7,83.5, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005007N04085,2005,NOT_NAMED,2005-01-08 21:00:00,4.965,83.4425, ,27, ,27.0,50.0,990.0,2005,Cyclonic Storm
2005007N04085,2005,NOT_NAMED,2005-01-09 00:00:00,5.2,83.4, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-09 03:00:00,5.365,83.35, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-09 06:00:00,5.5,83.3, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-09 09:00:00,5.65,83.2425, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-09 12:00:00,5.8,83.2, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-09 15:00:00,5.95,83.1925, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-09 18:00:00,6.1,83.2, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-09 21:00:00,6.25,83.2075, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-10 00:00:00,6.4,83.2, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-10 03:00:00,6.55,83.1575, ,22, ,22.0,40.7,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-10 06:00:00,6.7,83.1, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-10 09:00:00,6.85,83.0475, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005007N04085,2005,NOT_NAMED,2005-01-10 12:00:00,7.0,83.0, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-11 18:00:00,4.0,89.8, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-11 21:00:00,4.21,89.8775, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-12 00:00:00,4.4,89.9, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-12 03:00:00,4.5575,89.83, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-12 06:00:00,4.7,89.7, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-12 09:00:00,4.84999,89.5725, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-12 12:00:00,5.0,89.4, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-12 15:00:00,5.17997,89.1875, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-12 18:00:00,5.3,88.9, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-12 21:00:00,5.25754,88.5074, ,22, ,22.0,40.7,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-13 00:00:00,5.2,88.1, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-13 03:00:00,5.27749,87.7625, ,27, ,27.0,50.0,990.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-13 06:00:00,5.4,87.5, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-13 09:00:00,5.49248,87.2975, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-13 12:00:00,5.58,87.16,25,30,1006,30.0,55.6,1006.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-13 15:00:00,5.68166,87.1367, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-13 18:00:00,5.72857,87.1714, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-13 21:00:00,5.70126,87.2288, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-14 00:00:00,5.65,87.3, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-14 03:00:00,5.5575,87.3187,30,30,1004,30.0,55.6,1004.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-14 06:00:00,5.45,87.3, ,30, ,30.0,55.6,990.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-14 09:00:00,5.36,87.2612, ,32, ,32.0,59.3,990.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-14 12:00:00,5.3,87.2,30,35,1004,35.0,64.8,1004.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-14 15:00:00,5.2925,87.125, ,35, ,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-14 18:00:00,5.3,87.05, ,35, ,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-14 21:00:00,5.27499,87.0, ,35, ,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-15 00:00:00,5.25,86.95, ,35, ,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-15 03:00:00,5.25375,86.875,35,35,1002,35.0,64.8,1002.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-15 06:00:00,5.25,86.8,35,35,1000,35.0,64.8,1000.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-15 09:00:00,5.21125,86.7387,35,35,1000,35.0,64.8,1000.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-15 12:00:00,5.15,86.7,35,35,1000,35.0,64.8,1000.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-15 15:00:00,5.07875,86.6925,35,35,1002,35.0,64.8,1002.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-15 18:00:00,5.0,86.7,35,35,1002,35.0,64.8,1002.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-15 21:00:00,4.9025,86.7038,35,35,1002,35.0,64.8,1002.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-16 00:00:00,4.85,86.7,35,35,1004,35.0,64.8,1004.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-16 03:00:00,4.91,86.44,35,35,1004,35.0,64.8,1004.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-16 06:00:00,5.0,86.4,35,35,1004,35.0,64.8,1004.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-16 09:00:00,5.02501,86.3075,35,35,1002,35.0,64.8,1002.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-16 12:00:00,5.05,86.2,35,35,1002,35.0,64.8,1002.0,2005,Severe Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-16 15:00:00,5.13624,86.125,35,32,1002,32.0,59.3,1002.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-16 18:00:00,5.2,86.05,35,30,1004,30.0,55.6,1004.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-16 21:00:00,5.17626,85.9425,35,27,1004,27.0,50.0,1004.0,2005,Cyclonic Storm
2005012N04090,2005,NOT_NAMED,2005-01-17 00:00:00,5.15714,85.6571,30,25,1004,25.0,46.3,1004.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-17 03:00:00,4.83583,85.7058,30,22,1004,22.0,40.7,1004.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-17 06:00:00,4.825,85.775,30,20,1004,20.0,37.0,1004.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-17 09:00:00,5.0,86.0,25, ,1004,25.0,46.3,1004.0,2005,Deep Depression
2005012N04090,2005,NOT_NAMED,2005-01-17 12:00:00,5.0,86.0,25, ,1006,25.0,46.3,1006.0,2005,Deep Depression
2005172N22069,2005,NOT_NAMED,2005-06-21 03:00:00,21.5,68.5,25, ,992,25.0,46.3,992.0,2005,Deep Depression
2005172N22069,2005,NOT_NAMED,2005-06-21 12:00:00,22.0,68.0,25, ,994,25.0,46.3,994.0,2005,Deep Depression
2005172N22069,2005,NOT_NAMED,2005-06-22 03:00:00,22.0,68.0,25, ,994,25.0,46.3,994.0,2005,Deep Depression
2005172N22069,2005,NOT_NAMED,2005-06-22 12:00:00,22.0,67.0,25, ,992,25.0,46.3,992.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-06-27 12:00:00,21.5,88.0,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-06-28 03:00:00,23.0,86.0,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-06-28 12:00:00,23.0,86.0,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-06-29 03:00:00,23.0,86.0,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-06-29 12:00:00,23.5,85.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-06-30 03:00:00,24.0,84.0,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-06-30 12:00:00,24.0,82.0,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-01 03:00:00,24.5,80.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-01 12:00:00,24.5,80.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-02 03:00:00,24.5,80.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-02 12:00:00,24.5,80.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-03 03:00:00,24.5,80.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-03 12:00:00,24.5,80.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-04 03:00:00,25.0,79.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-04 12:00:00,25.0,79.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-05 03:00:00,26.0,80.0,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005179N22088,2005,NOT_NAMED,2005-07-05 12:00:00,26.0,80.0,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005210N21088,2005,NOT_NAMED,2005-07-29 03:00:00,21.5,87.5,25, ,992,25.0,46.3,992.0,2005,Deep Depression
2005210N21088,2005,NOT_NAMED,2005-07-29 12:00:00,21.5,87.5,25, ,990,25.0,46.3,990.0,2005,Deep Depression
2005210N21088,2005,NOT_NAMED,2005-07-30 03:00:00,21.5,87.5,30, ,990,30.0,55.6,990.0,2005,Cyclonic Storm
2005210N21088,2005,NOT_NAMED,2005-07-30 12:00:00,21.5,85.5,30, ,988,30.0,55.6,988.0,2005,Cyclonic Storm
2005210N21088,2005,NOT_NAMED,2005-07-31 03:00:00,21.5,85.5,30, ,990,30.0,55.6,990.0,2005,Cyclonic Storm
2005210N21088,2005,NOT_NAMED,2005-07-31 12:00:00,22.0,82.5,30, ,990,30.0,55.6,990.0,2005,Cyclonic Storm
2005255N20088,2005,NOT_NAMED,2005-09-12 03:00:00,20.0,88.0,25, ,992,25.0,46.3,992.0,2005,Deep Depression
2005255N20088,2005,NOT_NAMED,2005-09-12 12:00:00,21.0,85.0,25, ,992,25.0,46.3,992.0,2005,Deep Depression
2005255N20088,2005,NOT_NAMED,2005-09-13 03:00:00,21.5,84.0,25, ,992,25.0,46.3,992.0,2005,Deep Depression
2005255N20088,2005,NOT_NAMED,2005-09-13 12:00:00,22.0,82.5,25, ,992,25.0,46.3,992.0,2005,Deep Depression
2005255N20088,2005,NOT_NAMED,2005-09-14 03:00:00,23.0,80.0,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005255N20088,2005,NOT_NAMED,2005-09-14 12:00:00,23.0,80.0,25, ,998,25.0,46.3,998.0,2005,Deep Depression
2005255N20088,2005,NOT_NAMED,2005-09-15 03:00:00,24.5,78.5,25, ,1000,25.0,46.3,1000.0,2005,Deep Depression
2005255N20088,2005,NOT_NAMED,2005-09-15 12:00:00,25.5,78.0,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005255N20088,2005,NOT_NAMED,2005-09-16 03:00:00,27.0,78.0,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005255N20088,2005,NOT_NAMED,2005-09-16 12:00:00,28.0,78.0,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005257N15120,2005,VICENTE,2005-09-14 06:00:00,14.7,119.6, ,15, ,15.0,27.8,990.0,2005,Depression
2005257N15120,2005,VICENTE,2005-09-14 09:00:00,14.8878,119.045, ,15, ,15.0,27.8,990.0,2005,Depression
2005257N15120,2005,VICENTE,2005-09-14 12:00:00,15.0,118.5, ,15, ,15.0,27.8,990.0,2005,Depression
2005257N15120,2005,VICENTE,2005-09-14 15:00:00,14.9873,117.965, ,15, ,15.0,27.8,990.0,2005,Depression
2005257N15120,2005,VICENTE,2005-09-14 18:00:00,14.9,117.4, ,15, ,15.0,27.8,990.0,2005,Depression
2005257N15120,2005,VICENTE,2005-09-14 21:00:00,14.8377,116.735, ,15, ,15.0,27.8,990.0,2005,Depression
2005257N15120,2005,VICENTE,2005-09-15 00:00:00,14.7,116.1, ,15, ,15.0,27.8,990.0,2005,Depression
2005257N15120,2005,VICENTE,2005-09-15 03:00:00,14.4222,115.627, ,17, ,17.0,31.5,990.0,2005,Deep Depression
2005257N15120,2005,VICENTE,2005-09-15 06:00:00,14.1,115.333, ,20,1004,20.0,37.0,1004.0,2005,Deep Depression
2005257N15120,2005,VICENTE,2005-09-15 09:00:00,13.8595,114.864, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005257N15120,2005,VICENTE,2005-09-15 12:00:00,13.6,114.38, ,20,1004,20.0,37.0,1004.0,2005,Deep Depression
2005257N15120,2005,VICENTE,2005-09-15 15:00:00,13.2899,113.934, ,20, ,20.0,37.0,990.0,2005,Deep Depression
2005257N15120,2005,VICENTE,2005-09-15 18:00:00,12.9,113.533, ,20,1002,20.0,37.0,1002.0,2005,Deep Depression
2005257N15120,2005,VICENTE,2005-09-15 21:00:00,12.4033,113.109, ,25, ,25.0,46.3,990.0,2005,Deep Depression
2005257N15120,2005,VICENTE,2005-09-16 00:00:00,11.8667,112.9, ,30,1000,30.0,55.6,1000.0,2005,Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-16 03:00:00,11.2683,113.079, ,32, ,32.0,59.3,990.0,2005,Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-16 06:00:00,10.9,113.492, ,35,998,35.0,64.8,998.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-16 09:00:00,11.0173,113.92, ,32, ,32.0,59.3,990.0,2005,Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-16 12:00:00,11.38,114.267,35,30,992,30.0,55.6,992.0,2005,Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-16 15:00:00,11.7631,114.385, ,32, ,32.0,59.3,990.0,2005,Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-16 18:00:00,12.275,114.4,40,35,990,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-16 21:00:00,12.8612,114.522, ,35, ,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-17 00:00:00,13.575,114.5,40,35,990,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-17 03:00:00,14.4569,114.232, ,35, ,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-17 06:00:00,15.325,113.65,40,35,990,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-17 09:00:00,16.0213,112.716, ,35, ,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-17 12:00:00,16.525,111.65,40,35,990,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-17 15:00:00,16.8408,110.747, ,40, ,40.0,74.1,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-17 18:00:00,17.0,109.925,45,45,990,45.0,83.3,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-17 21:00:00,17.0726,109.174, ,47, ,47.0,87.0,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-18 00:00:00,17.15,108.45,45,50,985,50.0,92.6,985.0,2005,Very Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-18 03:00:00,17.3337,107.714, ,50, ,50.0,92.6,990.0,2005,Very Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-18 06:00:00,17.6333,106.913,40,50,992,50.0,92.6,992.0,2005,Very Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-18 09:00:00,18.1333,105.964, ,47, ,47.0,87.0,990.0,2005,Severe Cyclonic Storm
2005257N15120,2005,VICENTE,2005-09-18 12:00:00,18.6667,104.85,35,45,994,45.0,83.3,994.0,2005,Severe Cyclonic Storm
2005257N20069,2005,NOT_NAMED,2005-09-14 03:00:00,20.0,68.5,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005257N20069,2005,NOT_NAMED,2005-09-14 12:00:00,20.5,68.0,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005257N20069,2005,NOT_NAMED,2005-09-15 03:00:00,20.5,68.0,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005257N20069,2005,NOT_NAMED,2005-09-15 12:00:00,20.5,68.0,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005257N20069,2005,NOT_NAMED,2005-09-16 03:00:00,21.5,67.5,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005257N20069,2005,NOT_NAMED,2005-09-16 12:00:00,21.5,69.0,25, ,996,25.0,46.3,996.0,2005,Deep Depression
2005260N20091,2005,NOT_NAMED,2005-09-17 03:00:00,20.0,90.5,25, ,1000,25.0,46.3,1000.0,2005,Deep Depression
2005260N20091,2005,NOT_NAMED,2005-09-17 12:00:00,20.5,90.0,25, ,998,25.0,46.3,998.0,2005,Deep Depression
2005260N20091,2005,NOT_NAMED,2005-09-18 03:00:00,20.5,87.5,30, ,996,30.0,55.6,996.0,2005,Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-18 06:00:00,20.0,87.5,30, ,996,30.0,55.6,996.0,2005,Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-18 09:00:00,19.5,87.0,30, ,996,30.0,55.6,996.0,2005,Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-18 12:00:00,19.5,86.5,35, ,994,35.0,64.8,994.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-18 15:00:00,19.5,86.5,35, ,992,35.0,64.8,992.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-18 18:00:00,19.0,85.5,35, ,990,35.0,64.8,990.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-18 21:00:00,18.5,84.5,35, ,988,35.0,64.8,988.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-19 00:00:00,18.5,84.5,35, ,988,35.0,64.8,988.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-19 03:00:00,18.5,84.0,35, ,988,35.0,64.8,988.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-19 06:00:00,18.5,83.5,35, ,988,35.0,64.8,988.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-19 09:00:00,18.5,83.5,35, ,988,35.0,64.8,988.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-19 12:00:00,18.5,83.5,35, ,988,35.0,64.8,988.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-19 15:00:00,18.5,83.5,35, ,988,35.0,64.8,988.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-19 18:00:00,18.5,83.0,35, ,988,35.0,64.8,988.0,2005,Severe Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-19 21:00:00,18.5,83.0,30, ,1000,30.0,55.6,1000.0,2005,Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-20 00:00:00,19.0,82.5,30, ,1002,30.0,55.6,1002.0,2005,Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-20 03:00:00,19.0,82.5,30, ,1002,30.0,55.6,1002.0,2005,Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-20 06:00:00,19.0,82.5,30, ,1002,30.0,55.6,1002.0,2005,Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-20 09:00:00,19.0,81.5,30, ,1002,30.0,55.6,1002.0,2005,Cyclonic Storm
2005260N20091,2005,NOT_NAMED,2005-09-20 12:00:00,19.0,80.5,25, ,1004,25.0,46.3,1004.0,2005,Deep Depression
2005260N20091,2005,NOT_NAMED,2005-09-21 03:00:00,19.5,79.5,25, ,1004,25.0,46.3,1004.0,2005,Deep Depression
2005260N20091,2005,NOT_NAMED,2005-09-21 12:00:00,21.0,76.0,25, ,1004,25.0,46.3,1004.0,2005,Deep Depression
